mean_fit_time;param_max_depth;param_min_samples_split;param_min_samples_leaf;param_criterion;mean_test_score
0.116876363754;7;4;7;entropy;0.175438596491
0.112606620789;7;5;7;entropy;0.173245614035
0.110232925415;7;6;7;entropy;0.173245614035
0.117135190964;7;7;7;entropy;0.173245614035
0.132581377029;7;8;7;entropy;0.173245614035
0.139614534378;7;9;7;entropy;0.175438596491
0.135843420029;7;10;7;entropy;0.175438596491
0.139267349243;7;11;7;entropy;0.175438596491
0.132187604904;7;12;7;entropy;0.173245614035
0.129249382019;7;13;7;entropy;0.175438596491
0.140391969681;7;14;7;entropy;0.175438596491
0.137604999542;7;15;7;entropy;0.172149122807
0.136390018463;7;16;7;entropy;0.174342105263
0.133987045288;7;2;8;entropy;0.162280701754
0.117978954315;7;3;8;entropy;0.162280701754
0.13376159668;7;4;8;entropy;0.163377192982
0.114812994003;7;5;8;entropy;0.162280701754
0.110758399963;7;6;8;entropy;0.162280701754
0.110386514664;7;7;8;entropy;0.162280701754
0.107942533493;7;8;8;entropy;0.162280701754
0.115548944473;7;9;8;entropy;0.162280701754
0.135981941223;7;10;8;entropy;0.162280701754
0.175328063965;7;11;8;entropy;0.162280701754
0.199150705338;7;12;8;entropy;0.162280701754
0.239837598801;7;13;8;entropy;0.163377192982
0.230349254608;7;14;8;entropy;0.163377192982
0.226320075989;7;15;8;entropy;0.163377192982
0.183781337738;7;16;8;entropy;0.162280701754
0.239307832718;7;2;9;entropy;0.165570175439
0.182834672928;7;3;9;entropy;0.165570175439
0.17613697052;7;4;9;entropy;0.165570175439
0.144176721573;7;5;9;entropy;0.165570175439
0.16867313385;7;6;9;entropy;0.164473684211
0.165070962906;7;7;9;entropy;0.164473684211
0.168711900711;7;8;9;entropy;0.164473684211
0.174367618561;7;9;9;entropy;0.164473684211
0.160510635376;7;10;9;entropy;0.164473684211
0.149785280228;7;11;9;entropy;0.163377192982
0.133689498901;7;12;9;entropy;0.163377192982
0.113163518906;7;13;9;entropy;0.164473684211
0.122572994232;7;14;9;entropy;0.163377192982
0.112845945358;7;15;9;entropy;0.163377192982
0.118858766556;7;16;9;entropy;0.163377192982
0.109074640274;7;2;10;entropy;0.164473684211
0.112498474121;7;3;10;entropy;0.164473684211
0.110372400284;7;4;10;entropy;0.164473684211
0.108819627762;7;5;10;entropy;0.164473684211
0.111623001099;7;6;10;entropy;0.164473684211
0.108306789398;7;7;10;entropy;0.164473684211
0.127982378006;7;8;10;entropy;0.164473684211
0.130146551132;7;9;10;entropy;0.164473684211
0.153370094299;7;10;10;entropy;0.164473684211
0.116429567337;7;11;10;entropy;0.164473684211
0.116467142105;7;12;10;entropy;0.164473684211
0.123953294754;7;13;10;entropy;0.164473684211
0.118936491013;7;14;10;entropy;0.164473684211
0.129776954651;7;15;10;entropy;0.164473684211
0.152093505859;7;16;10;entropy;0.164473684211
0.220615959167;8;2;1;entropy;0.163377192982
0.27559928894;8;3;1;entropy;0.155701754386
0.229023694992;8;4;1;entropy;0.15899122807
0.228407764435;8;5;1;entropy;0.154605263158
0.218203878403;8;6;1;entropy;0.165570175439
0.200624704361;8;7;1;entropy;0.160087719298
0.186377477646;8;8;1;entropy;0.163377192982
0.166367340088;8;9;1;entropy;0.173245614035
0.160550355911;8;10;1;entropy;0.175438596491
0.148479747772;8;11;1;entropy;0.176535087719
0.140556669235;8;12;1;entropy;0.176535087719
0.151938295364;8;13;1;entropy;0.174342105263
0.152882766724;8;14;1;entropy;0.176535087719
0.146382331848;8;15;1;entropy;0.174342105263
0.144143819809;8;16;1;entropy;0.171052631579
0.142886209488;8;2;2;entropy;0.168859649123
0.149085044861;8;3;2;entropy;0.168859649123
0.156436634064;8;4;2;entropy;0.166666666667
0.158508443832;8;5;2;entropy;0.154605263158
0.143647527695;8;6;2;entropy;0.155701754386
0.143486166;8;7;2;entropy;0.154605263158
0.140911579132;8;8;2;entropy;0.161184210526
0.139504861832;8;9;2;entropy;0.168859649123
0.134379434586;8;10;2;entropy;0.169956140351
0.135586071014;8;11;2;entropy;0.174342105263
0.135413646698;8;12;2;entropy;0.173245614035
0.153449344635;8;13;2;entropy;0.174342105263
0.136730575562;8;14;2;entropy;0.175438596491
0.125421953201;8;15;2;entropy;0.174342105263
0.127607250214;8;16;2;entropy;0.171052631579
0.134590339661;8;2;3;entropy;0.157894736842
0.135183906555;8;3;3;entropy;0.156798245614
0.136078500748;8;4;3;entropy;0.156798245614
0.128295230865;8;5;3;entropy;0.157894736842
0.128285980225;8;6;3;entropy;0.15899122807
0.148042726517;8;7;3;entropy;0.157894736842
0.141972970963;8;8;3;entropy;0.157894736842
0.160085964203;8;9;3;entropy;0.169956140351
0.154740333557;8;10;3;entropy;0.176535087719
0.148118591309;8;11;3;entropy;0.173245614035
0.129654216766;8;12;3;entropy;0.175438596491
0.12840924263;8;13;3;entropy;0.176535087719
0.127862691879;8;14;3;entropy;0.180921052632
0.136490535736;8;15;3;entropy;0.173245614035
0.137418222427;8;16;3;entropy;0.171052631579
0.143941545486;8;2;4;entropy;0.160087719298
0.128386497498;8;3;4;entropy;0.162280701754
0.12890791893;8;4;4;entropy;0.15899122807
0.13523979187;8;5;4;entropy;0.15899122807
0.129063606262;8;6;4;entropy;0.161184210526
0.135496044159;8;7;4;entropy;0.15899122807
0.129752588272;8;8;4;entropy;0.156798245614
0.130509996414;8;9;4;entropy;0.162280701754
0.139711809158;8;10;4;entropy;0.169956140351
0.138266611099;8;11;4;entropy;0.168859649123
0.126930809021;8;12;4;entropy;0.178728070175
0.133528995514;8;13;4;entropy;0.176535087719
0.13495259285;8;14;4;entropy;0.179824561404
0.134152603149;8;15;4;entropy;0.175438596491
0.122830343246;8;16;4;entropy;0.171052631579
0.122154569626;8;2;5;entropy;0.163377192982
0.125564146042;8;3;5;entropy;0.165570175439
0.124859714508;8;4;5;entropy;0.173245614035
0.129902362823;8;5;5;entropy;0.169956140351
0.12527513504;8;6;5;entropy;0.169956140351
0.126511144638;8;7;5;entropy;0.164473684211
0.155062055588;8;8;5;entropy;0.161184210526
0.142000770569;8;9;5;entropy;0.163377192982
0.139646577835;8;10;5;entropy;0.163377192982
0.130582380295;8;11;5;entropy;0.168859649123
0.153196763992;8;12;5;entropy;0.169956140351
0.149854421616;8;13;5;entropy;0.168859649123
0.139325523376;8;14;5;entropy;0.173245614035
0.135631275177;8;15;5;entropy;0.168859649123
0.155262470245;8;16;5;entropy;0.166666666667
0.157122564316;8;2;6;entropy;0.178728070175
0.161900806427;8;3;6;entropy;0.178728070175
0.174031162262;8;4;6;entropy;0.179824561404
0.156643247604;8;5;6;entropy;0.177631578947
0.181262922287;8;6;6;entropy;0.172149122807
0.192649698257;8;7;6;entropy;0.172149122807
0.206889867783;8;8;6;entropy;0.171052631579
0.220838546753;8;9;6;entropy;0.177631578947
0.202531766891;8;10;6;entropy;0.177631578947
0.191505002975;8;11;6;entropy;0.177631578947
0.18040599823;8;12;6;entropy;0.179824561404
0.196385288239;8;13;6;entropy;0.167763157895
0.188892555237;8;14;6;entropy;0.172149122807
0.177236223221;8;15;6;entropy;0.168859649123
0.170327997208;8;16;6;entropy;0.166666666667
0.164021444321;8;2;7;entropy;0.179824561404
0.143859577179;8;3;7;entropy;0.178728070175
0.133218574524;8;4;7;entropy;0.178728070175
0.11921339035;8;5;7;entropy;0.177631578947
0.115200901031;8;6;7;entropy;0.177631578947
0.121864938736;8;7;7;entropy;0.175438596491
0.11792140007;8;8;7;entropy;0.175438596491
0.1161673069;8;9;7;entropy;0.175438596491
0.116612768173;8;10;7;entropy;0.177631578947
0.113967132568;8;11;7;entropy;0.175438596491
0.115980195999;8;12;7;entropy;0.175438596491
0.116745328903;8;13;7;entropy;0.176535087719
0.119162654877;8;14;7;entropy;0.174342105263
0.115281295776;8;15;7;entropy;0.168859649123
0.120304346085;8;16;7;entropy;0.168859649123
0.117297792435;8;2;8;entropy;0.163377192982
0.128769302368;8;3;8;entropy;0.163377192982
0.116901874542;8;4;8;entropy;0.164473684211
0.131731843948;8;5;8;entropy;0.164473684211
0.132076358795;8;6;8;entropy;0.164473684211
0.125221157074;8;7;8;entropy;0.164473684211
0.133707809448;8;8;8;entropy;0.165570175439
0.166170358658;8;9;8;entropy;0.165570175439
0.183988189697;8;10;8;entropy;0.164473684211
0.195134210587;8;11;8;entropy;0.164473684211
0.201048374176;8;12;8;entropy;0.164473684211
0.181528806686;8;13;8;entropy;0.164473684211
0.171975755692;8;14;8;entropy;0.165570175439
0.170264863968;8;15;8;entropy;0.164473684211
0.18503613472;8;16;8;entropy;0.163377192982
0.168179988861;8;2;9;entropy;0.15899122807
0.175808954239;8;3;9;entropy;0.157894736842
0.138368797302;8;4;9;entropy;0.15899122807
0.13868432045;8;5;9;entropy;0.157894736842
0.126731872559;8;6;9;entropy;0.157894736842
0.120528554916;8;7;9;entropy;0.157894736842
0.118021345139;8;8;9;entropy;0.15899122807
0.116660785675;8;9;9;entropy;0.157894736842
0.119398212433;8;10;9;entropy;0.157894736842
0.118267631531;8;11;9;entropy;0.157894736842
0.117959451675;8;12;9;entropy;0.15899122807
0.118988323212;8;13;9;entropy;0.15899122807
0.118470621109;8;14;9;entropy;0.15899122807
0.123539447784;8;15;9;entropy;0.157894736842
0.126482152939;8;16;9;entropy;0.156798245614
0.11643280983;8;2;10;entropy;0.163377192982
0.114739942551;8;3;10;entropy;0.163377192982
0.118567276001;8;4;10;entropy;0.163377192982
0.115090370178;8;5;10;entropy;0.163377192982
0.115062570572;8;6;10;entropy;0.163377192982
0.123190546036;8;7;10;entropy;0.163377192982
0.118354177475;8;8;10;entropy;0.163377192982
0.125492191315;8;9;10;entropy;0.163377192982
0.117263746262;8;10;10;entropy;0.163377192982
0.112248659134;8;11;10;entropy;0.163377192982
0.114451169968;8;12;10;entropy;0.163377192982
0.114241313934;8;13;10;entropy;0.163377192982
0.112208795547;8;14;10;entropy;0.163377192982
0.115694189072;8;15;10;entropy;0.163377192982
0.111761569977;8;16;10;entropy;0.163377192982
0.184773588181;9;2;1;entropy;0.152412280702
0.172487831116;9;3;1;entropy;0.160087719298
0.163522100449;9;4;1;entropy;0.152412280702
0.146474027634;9;5;1;entropy;0.152412280702
0.145724439621;9;6;1;entropy;0.146929824561
0.15040564537;9;7;1;entropy;0.157894736842
0.15648856163;9;8;1;entropy;0.163377192982
0.156660747528;9;9;1;entropy;0.15899122807
0.147472381592;9;10;1;entropy;0.165570175439
0.14425110817;9;11;1;entropy;0.169956140351
0.14181804657;9;12;1;entropy;0.167763157895
0.134748983383;9;13;1;entropy;0.169956140351
0.133407926559;9;14;1;entropy;0.173245614035
0.134613847733;9;15;1;entropy;0.166666666667
0.136455631256;9;16;1;entropy;0.169956140351
0.142042303085;9;2;2;entropy;0.160087719298
0.151493263245;9;3;2;entropy;0.156798245614
0.158391666412;9;4;2;entropy;0.152412280702
0.143564176559;9;5;2;entropy;0.150219298246
0.144978523254;9;6;2;entropy;0.150219298246
0.139128494263;9;7;2;entropy;0.157894736842
0.142186546326;9;8;2;entropy;0.15899122807
0.137119436264;9;9;2;entropy;0.162280701754
0.144580173492;9;10;2;entropy;0.165570175439
0.152107954025;9;11;2;entropy;0.165570175439
0.147103357315;9;12;2;entropy;0.172149122807
0.144137191772;9;13;2;entropy;0.168859649123
0.147901105881;9;14;2;entropy;0.167763157895
0.139415025711;9;15;2;entropy;0.167763157895
0.135481262207;9;16;2;entropy;0.166666666667
0.13968744278;9;2;3;entropy;0.157894736842
0.141690587997;9;3;3;entropy;0.164473684211
0.173458766937;9;4;3;entropy;0.154605263158
0.20059762001;9;5;3;entropy;0.156798245614
0.188317108154;9;6;3;entropy;0.156798245614
0.184150266647;9;7;3;entropy;0.161184210526
0.224781990051;9;8;3;entropy;0.163377192982
0.196015882492;9;9;3;entropy;0.172149122807
0.174135780334;9;10;3;entropy;0.171052631579
0.148050260544;9;11;3;entropy;0.176535087719
0.180816030502;9;12;3;entropy;0.176535087719
0.197559165955;9;13;3;entropy;0.171052631579
0.200446176529;9;14;3;entropy;0.177631578947
0.189726781845;9;15;3;entropy;0.168859649123
0.201746511459;9;16;3;entropy;0.169956140351
0.178520488739;9;2;4;entropy;0.164473684211
0.176871490479;9;3;4;entropy;0.164473684211
0.170401859283;9;4;4;entropy;0.164473684211
0.170398855209;9;5;4;entropy;0.164473684211
0.187323904037;9;6;4;entropy;0.161184210526
0.177875709534;9;7;4;entropy;0.161184210526
0.190883207321;9;8;4;entropy;0.15899122807
0.189983034134;9;9;4;entropy;0.165570175439
0.255922412872;9;10;4;entropy;0.169956140351
0.236289596558;9;11;4;entropy;0.174342105263
0.241636037827;9;12;4;entropy;0.173245614035
0.202216625214;9;13;4;entropy;0.172149122807
0.240250682831;9;14;4;entropy;0.177631578947
0.201082181931;9;15;4;entropy;0.172149122807
0.195986032486;9;16;4;entropy;0.169956140351
0.153997945786;9;2;5;entropy;0.168859649123
0.138918399811;9;3;5;entropy;0.171052631579
0.148434829712;9;4;5;entropy;0.171052631579
0.142270755768;9;5;5;entropy;0.171052631579
0.150408792496;9;6;5;entropy;0.167763157895
0.139338445663;9;7;5;entropy;0.171052631579
0.128914928436;9;8;5;entropy;0.171052631579
0.137896537781;9;9;5;entropy;0.174342105263
0.19502491951;9;10;5;entropy;0.169956140351
0.221787548065;9;11;5;entropy;0.168859649123
0.225120210648;9;12;5;entropy;0.168859649123
0.278950309753;9;13;5;entropy;0.167763157895
0.170035791397;9;14;5;entropy;0.172149122807
0.134929990768;9;15;5;entropy;0.164473684211
0.132774353027;9;16;5;entropy;0.166666666667
0.147743415833;9;2;6;entropy;0.176535087719
0.135725355148;9;3;6;entropy;0.172149122807
0.130814599991;9;4;6;entropy;0.167763157895
0.12385597229;9;5;6;entropy;0.169956140351
0.127031898499;9;6;6;entropy;0.172149122807
0.17063498497;9;7;6;entropy;0.167763157895
0.149597978592;9;8;6;entropy;0.173245614035
0.140701627731;9;9;6;entropy;0.172149122807
0.158362960815;9;10;6;entropy;0.171052631579
0.135490179062;9;11;6;entropy;0.167763157895
0.183535814285;9;12;6;entropy;0.172149122807
0.154068231583;9;13;6;entropy;0.165570175439
0.152788639069;9;14;6;entropy;0.162280701754
0.145369291306;9;15;6;entropy;0.160087719298
0.140133714676;9;16;6;entropy;0.15899122807
0.14019742012;9;2;7;entropy;0.172149122807
0.163408041;9;3;7;entropy;0.172149122807
0.148345899582;9;4;7;entropy;0.169956140351
0.129338216782;9;5;7;entropy;0.174342105263
0.166770887375;9;6;7;entropy;0.174342105263
0.19910030365;9;7;7;entropy;0.172149122807
0.150296163559;9;8;7;entropy;0.169956140351
0.166731929779;9;9;7;entropy;0.172149122807
0.141257238388;9;10;7;entropy;0.173245614035
0.157002878189;9;11;7;entropy;0.176535087719
0.152828884125;9;12;7;entropy;0.174342105263
0.130895996094;9;13;7;entropy;0.174342105263
0.131573820114;9;14;7;entropy;0.169956140351
0.14032087326;9;15;7;entropy;0.168859649123
0.140747404099;9;16;7;entropy;0.167763157895
0.119745588303;9;2;8;entropy;0.162280701754
0.12724199295;9;3;8;entropy;0.163377192982
0.119524717331;9;4;8;entropy;0.163377192982
0.116690731049;9;5;8;entropy;0.162280701754
0.11532125473;9;6;8;entropy;0.162280701754
0.117305803299;9;7;8;entropy;0.162280701754
0.118321228027;9;8;8;entropy;0.162280701754
0.117722797394;9;9;8;entropy;0.163377192982
0.124162054062;9;10;8;entropy;0.163377192982
0.133457422256;9;11;8;entropy;0.162280701754
0.17059674263;9;12;8;entropy;0.164473684211
0.230281209946;9;13;8;entropy;0.163377192982
0.20619301796;9;14;8;entropy;0.161184210526
0.205045032501;9;15;8;entropy;0.163377192982
0.180600500107;9;16;8;entropy;0.162280701754
0.152347517014;9;2;9;entropy;0.161184210526
0.175377225876;9;3;9;entropy;0.161184210526
0.172465276718;9;4;9;entropy;0.161184210526
0.166827249527;9;5;9;entropy;0.161184210526
0.152801513672;9;6;9;entropy;0.161184210526
0.124972486496;9;7;9;entropy;0.162280701754
0.117296504974;9;8;9;entropy;0.161184210526
0.133228826523;9;9;9;entropy;0.161184210526
0.152065181732;9;10;9;entropy;0.161184210526
0.14882144928;9;11;9;entropy;0.161184210526
0.139107608795;9;12;9;entropy;0.160087719298
0.113446474075;9;13;9;entropy;0.161184210526
0.112125635147;9;14;9;entropy;0.160087719298
0.113654994965;9;15;9;entropy;0.160087719298
0.120376729965;9;16;9;entropy;0.160087719298
0.175460720062;9;2;10;entropy;0.164473684211
0.163615131378;9;3;10;entropy;0.164473684211
0.184227991104;9;4;10;entropy;0.164473684211
0.175616884232;9;5;10;entropy;0.164473684211
0.162650632858;9;6;10;entropy;0.164473684211
0.157742214203;9;7;10;entropy;0.164473684211
0.156064748764;9;8;10;entropy;0.164473684211
0.168921375275;9;9;10;entropy;0.164473684211
0.143361616135;9;10;10;entropy;0.164473684211
0.12820763588;9;11;10;entropy;0.164473684211
0.135957098007;9;12;10;entropy;0.164473684211
0.226362323761;9;13;10;entropy;0.164473684211
0.266050672531;9;14;10;entropy;0.164473684211
0.208920812607;9;15;10;entropy;0.164473684211
0.163491392136;9;16;10;entropy;0.164473684211
0.167988777161;10;2;1;entropy;0.162280701754
0.235779762268;10;3;1;entropy;0.164473684211
0.310041427612;10;4;1;entropy;0.155701754386
0.265248250961;10;5;1;entropy;0.15350877193
0.29044303894;10;6;1;entropy;0.171052631579
0.316997766495;10;7;1;entropy;0.168859649123
0.274215984344;10;8;1;entropy;0.173245614035
0.229019927979;10;9;1;entropy;0.172149122807
0.209883737564;10;10;1;entropy;0.178728070175
0.210633039474;10;11;1;entropy;0.169956140351
0.197307395935;10;12;1;entropy;0.174342105263
0.261176633835;10;13;1;entropy;0.169956140351
0.280587291718;10;14;1;entropy;0.173245614035
0.291966772079;10;15;1;entropy;0.168859649123
0.308065652847;10;16;1;entropy;0.167763157895
0.342164564133;10;2;2;entropy;0.166666666667
0.307221460342;10;3;2;entropy;0.163377192982
0.290580892563;10;4;2;entropy;0.157894736842
0.256100988388;10;5;2;entropy;0.160087719298
0.254128789902;10;6;2;entropy;0.15350877193
0.301223611832;10;7;2;entropy;0.169956140351
0.276473855972;10;8;2;entropy;0.165570175439
0.291378736496;10;9;2;entropy;0.166666666667
0.312264919281;10;10;2;entropy;0.168859649123
0.35821518898;10;11;2;entropy;0.169956140351
0.315792894363;10;12;2;entropy;0.175438596491
0.223513746262;10;13;2;entropy;0.169956140351
0.177322626114;10;14;2;entropy;0.173245614035
0.182096385956;10;15;2;entropy;0.171052631579
0.195977830887;10;16;2;entropy;0.168859649123
0.216330051422;10;2;3;entropy;0.168859649123
0.263243150711;10;3;3;entropy;0.167763157895
0.189936685562;10;4;3;entropy;0.162280701754
0.187575387955;10;5;3;entropy;0.163377192982
0.188301706314;10;6;3;entropy;0.165570175439
0.183454084396;10;7;3;entropy;0.167763157895
0.176662635803;10;8;3;entropy;0.167763157895
0.176427745819;10;9;3;entropy;0.177631578947
0.19573431015;10;10;3;entropy;0.172149122807
0.176199626923;10;11;3;entropy;0.171052631579
0.221217060089;10;12;3;entropy;0.172149122807
0.240226268768;10;13;3;entropy;0.174342105263
0.223041200638;10;14;3;entropy;0.176535087719
0.202792787552;10;15;3;entropy;0.167763157895
0.193909215927;10;16;3;entropy;0.167763157895
0.208648538589;10;2;4;entropy;0.166666666667
0.231031751633;10;3;4;entropy;0.163377192982
0.245236539841;10;4;4;entropy;0.165570175439
0.213475084305;10;5;4;entropy;0.172149122807
0.213318061829;10;6;4;entropy;0.169956140351
0.199437522888;10;7;4;entropy;0.162280701754
0.183309555054;10;8;4;entropy;0.160087719298
0.162405967712;10;9;4;entropy;0.171052631579
0.130430078506;10;10;4;entropy;0.171052631579
0.129829263687;10;11;4;entropy;0.175438596491
0.127827596664;10;12;4;entropy;0.175438596491
0.152550363541;10;13;4;entropy;0.172149122807
0.142832994461;10;14;4;entropy;0.177631578947
0.125838947296;10;15;4;entropy;0.175438596491
0.128441476822;10;16;4;entropy;0.172149122807
0.12919049263;10;2;5;entropy;0.167763157895
0.125576066971;10;3;5;entropy;0.171052631579
0.133507394791;10;4;5;entropy;0.166666666667
0.134160518646;10;5;5;entropy;0.173245614035
0.126272153854;10;6;5;entropy;0.174342105263
0.125206565857;10;7;5;entropy;0.173245614035
0.126209926605;10;8;5;entropy;0.175438596491
0.144749879837;10;9;5;entropy;0.168859649123
0.146180009842;10;10;5;entropy;0.169956140351
0.148896360397;10;11;5;entropy;0.168859649123
0.165728807449;10;12;5;entropy;0.176535087719
0.177578449249;10;13;5;entropy;0.167763157895
0.139646577835;10;14;5;entropy;0.168859649123
0.157101964951;10;15;5;entropy;0.166666666667
0.163401174545;10;16;5;entropy;0.164473684211
0.146948432922;10;2;6;entropy;0.167763157895
0.150044155121;10;3;6;entropy;0.176535087719
0.163426542282;10;4;6;entropy;0.174342105263
0.17969956398;10;5;6;entropy;0.173245614035
0.240205287933;10;6;6;entropy;0.171052631579
0.219380235672;10;7;6;entropy;0.169956140351
0.218480062485;10;8;6;entropy;0.165570175439
0.191611194611;10;9;6;entropy;0.178728070175
0.122596597672;10;10;6;entropy;0.168859649123
0.120834636688;10;11;6;entropy;0.173245614035
0.117244529724;10;12;6;entropy;0.175438596491
0.13059835434;10;13;6;entropy;0.171052631579
0.126991415024;10;14;6;entropy;0.162280701754
0.119085502625;10;15;6;entropy;0.160087719298
0.118976020813;10;16;6;entropy;0.160087719298
0.116687059402;10;2;7;entropy;0.176535087719
0.117557621002;10;3;7;entropy;0.173245614035
0.11784453392;10;4;7;entropy;0.177631578947
0.116508197784;10;5;7;entropy;0.178728070175
0.121111249924;10;6;7;entropy;0.174342105263
0.138990497589;10;7;7;entropy;0.176535087719
0.122925806046;10;8;7;entropy;0.173245614035
0.120174884796;10;9;7;entropy;0.175438596491
0.126379442215;10;10;7;entropy;0.176535087719
0.120947170258;10;11;7;entropy;0.176535087719
0.130820941925;10;12;7;entropy;0.173245614035
0.128367519379;10;13;7;entropy;0.174342105263
0.121480178833;10;14;7;entropy;0.173245614035
0.122601079941;10;15;7;entropy;0.172149122807
0.120504999161;10;16;7;entropy;0.171052631579
0.111480379105;10;2;8;entropy;0.167763157895
0.112388658524;10;3;8;entropy;0.164473684211
0.111514425278;10;4;8;entropy;0.166666666667
0.115107965469;10;5;8;entropy;0.165570175439
0.129443407059;10;6;8;entropy;0.165570175439
0.12520866394;10;7;8;entropy;0.166666666667
0.113796281815;10;8;8;entropy;0.166666666667
0.11396780014;10;9;8;entropy;0.165570175439
0.11263961792;10;10;8;entropy;0.165570175439
0.112351799011;10;11;8;entropy;0.165570175439
0.116976737976;10;12;8;entropy;0.165570175439
0.118528032303;10;13;8;entropy;0.166666666667
0.114294958115;10;14;8;entropy;0.165570175439
0.11211476326;10;15;8;entropy;0.166666666667
0.111264133453;10;16;8;entropy;0.166666666667
0.110929393768;10;2;9;entropy;0.162280701754
0.113524961472;10;3;9;entropy;0.162280701754
0.118903064728;10;4;9;entropy;0.161184210526
0.110906839371;10;5;9;entropy;0.161184210526
0.109580183029;10;6;9;entropy;0.162280701754
0.11202955246;10;7;9;entropy;0.164473684211
0.110677528381;10;8;9;entropy;0.163377192982
0.111097288132;10;9;9;entropy;0.163377192982
0.111010360718;10;10;9;entropy;0.164473684211
0.112627124786;10;11;9;entropy;0.160087719298
0.111534452438;10;12;9;entropy;0.162280701754
0.112554979324;10;13;9;entropy;0.163377192982
0.112205171585;10;14;9;entropy;0.163377192982
0.109211301804;10;15;9;entropy;0.161184210526
0.110868644714;10;16;9;entropy;0.164473684211
0.108712625504;10;2;10;entropy;0.168859649123
0.113471889496;10;3;10;entropy;0.168859649123
0.111991500854;10;4;10;entropy;0.168859649123
0.108175182343;10;5;10;entropy;0.168859649123
0.107717514038;10;6;10;entropy;0.168859649123
0.111468696594;10;7;10;entropy;0.168859649123
0.106024026871;10;8;10;entropy;0.168859649123
0.105884170532;10;9;10;entropy;0.168859649123
0.108207082748;10;10;10;entropy;0.168859649123
0.106254434586;10;11;10;entropy;0.168859649123
0.109122180939;10;12;10;entropy;0.168859649123
0.106247997284;10;13;10;entropy;0.168859649123
0.107595491409;10;14;10;entropy;0.168859649123
0.106654024124;10;15;10;entropy;0.168859649123
0.10889749527;10;16;10;entropy;0.168859649123
0.15232052803;11;2;1;entropy;0.166666666667
0.149942207336;11;3;1;entropy;0.160087719298
0.149551820755;11;4;1;entropy;0.166666666667
0.143754911423;11;5;1;entropy;0.167763157895
0.15020365715;11;6;1;entropy;0.168859649123
0.142793321609;11;7;1;entropy;0.162280701754
0.142066287994;11;8;1;entropy;0.162280701754
0.141028118134;11;9;1;entropy;0.167763157895
0.142729997635;11;10;1;entropy;0.173245614035
0.138721227646;11;11;1;entropy;0.177631578947
0.138175535202;11;12;1;entropy;0.171052631579
0.135968923569;11;13;1;entropy;0.168859649123
0.135064601898;11;14;1;entropy;0.173245614035
0.132129001617;11;15;1;entropy;0.168859649123
0.132572841644;11;16;1;entropy;0.168859649123
0.141481542587;11;2;2;entropy;0.157894736842
0.141340827942;11;3;2;entropy;0.160087719298
0.14396481514;11;4;2;entropy;0.171052631579
0.14161400795;11;5;2;entropy;0.163377192982
0.140224266052;11;6;2;entropy;0.166666666667
0.139695262909;11;7;2;entropy;0.167763157895
0.140039348602;11;8;2;entropy;0.173245614035
0.13760676384;11;9;2;entropy;0.171052631579
0.137419605255;11;10;2;entropy;0.167763157895
0.153537750244;11;11;2;entropy;0.169956140351
0.145793056488;11;12;2;entropy;0.174342105263
0.153973007202;11;13;2;entropy;0.168859649123
0.156338977814;11;14;2;entropy;0.171052631579
0.138349628448;11;15;2;entropy;0.171052631579
0.131686258316;11;16;2;entropy;0.168859649123
0.137767601013;11;2;3;entropy;0.166666666667
0.140608930588;11;3;3;entropy;0.166666666667
0.168349552155;11;4;3;entropy;0.160087719298
0.154347753525;11;5;3;entropy;0.166666666667
0.163886928558;11;6;3;entropy;0.165570175439
0.151269578934;11;7;3;entropy;0.161184210526
0.136300992966;11;8;3;entropy;0.176535087719
0.137232589722;11;9;3;entropy;0.180921052632
0.151819944382;11;10;3;entropy;0.176535087719
0.144365596771;11;11;3;entropy;0.177631578947
0.135616874695;11;12;3;entropy;0.178728070175
0.157623720169;11;13;3;entropy;0.174342105263
0.139898729324;11;14;3;entropy;0.175438596491
0.131909608841;11;15;3;entropy;0.169956140351
0.129547595978;11;16;3;entropy;0.169956140351
0.129439592361;11;2;4;entropy;0.173245614035
0.128953170776;11;3;4;entropy;0.167763157895
0.129538822174;11;4;4;entropy;0.166666666667
0.129402446747;11;5;4;entropy;0.157894736842
0.132340049744;11;6;4;entropy;0.169956140351
0.132951021194;11;7;4;entropy;0.15899122807
0.12951631546;11;8;4;entropy;0.163377192982
0.128870820999;11;9;4;entropy;0.171052631579
0.1619389534;11;10;4;entropy;0.172149122807
0.153545284271;11;11;4;entropy;0.172149122807
0.139431619644;11;12;4;entropy;0.183114035088
0.144759941101;11;13;4;entropy;0.175438596491
0.164120292664;11;14;4;entropy;0.177631578947
0.161054372787;11;15;4;entropy;0.173245614035
0.171901607513;11;16;4;entropy;0.171052631579
0.167516517639;11;2;5;entropy;0.172149122807
0.158902168274;11;3;5;entropy;0.169956140351
0.15938706398;11;4;5;entropy;0.172149122807
0.187375545502;11;5;5;entropy;0.169956140351
0.195690250397;11;6;5;entropy;0.169956140351
0.155281639099;11;7;5;entropy;0.175438596491
0.140011024475;11;8;5;entropy;0.172149122807
0.164326095581;11;9;5;entropy;0.172149122807
0.183197593689;11;10;5;entropy;0.173245614035
0.136944198608;11;11;5;entropy;0.162280701754
0.137572669983;11;12;5;entropy;0.176535087719
0.137658882141;11;13;5;entropy;0.166666666667
0.138106250763;11;14;5;entropy;0.173245614035
